,c,cell,assay,ko,stimulant,captureActual,replicate,cell.num,obstime,total,aligned,disrupted,Precocious,S.hat,capture,capture.orig,module.score,tau,init_1,init_2,init_3,init_4,init_5,init_6,init_7,init_8,init_9,init_10,init_11,init_12,init_13,init_14,init_15,init_16,init_17,init_18,init_19,init_20
295,295,LPS_6h_S74,,,LPS,6h,,74,6,5644315,55.18,FALSE,Not,precocious,-0.289774465626849,6,4.42525103682775,4.42525103682775,5.1179,6.2156862745098,5.58823529411765,6.39869281045752,6.6078431372549,6.76470588235294,4.51633986928105,5.87581699346405,6.39869281045752,4.51633986928105,2.84313725490196,6.29411764705882,6.3202614379085,5.45751633986928,4.22875816993464,6.81699346405229,4.90849673202614,4.77777777777778,5.45751633986928,5.45751633986928
296,296,LPS_6h_S76,,,LPS,6h,,76,6,6908582,55.17,FALSE,Not,precocious,-0.015040716958655,6,5.11911284224792,5.11911284224792,5.75933,6.24183006535948,6.2156862745098,4.67320261437909,5.37908496732026,6.03267973856209,5.64052287581699,4.51633986928105,6.2156862745098,5.64052287581699,2.81699346405229,6.81699346405229,4.22875816993464,5.84967320261438,6.3202614379085,6.29411764705882,5.90196078431373,5.19607843137255,5.87581699346405,4.33333333333333
297,297,LPS_6h_S77,,,LPS,6h,,77,6,12643715,49.21,FALSE,Not,precocious,-0.391393168501054,6,4.39005172513175,4.39005172513175,6.40448,5.45751633986928,6.81699346405229,5.74509803921569,6.3202614379085,5.48366013071895,5.45751633986928,5.45751633986928,5.84967320261438,5.45751633986928,3.15686274509804,5.87581699346405,5.1437908496732,6.2156862745098,5.11764705882353,5.45751633986928,5.43137254901961,4.17647058823529,6.29411764705882,5.87581699346405
298,298,LPS_6h_S80,,,LPS,6h,,80,6,3847063,53.38,FALSE,Not,precocious,0.642328322707268,6,4.88831765664534,4.88831765664534,6.88095,5.58823529411765,6.18954248366013,5.58823529411765,3.86274509803922,4.8562091503268,6.29411764705882,6.81699346405229,6.81699346405229,5.79738562091503,3.47058823529412,6.18954248366013,4.30718954248366,6.81699346405229,4.8562091503268,4.51633986928105,5.32679738562092,4.83006535947712,6.81699346405229,6.29411764705882
299,299,LPS_6h_S81,,,LPS,6h,,81,6,5168856,58.52,FALSE,Not,precocious,-0.344923589508497,6,4.6720763147303,4.6720763147303,5.11711,5.84967320261438,6.76470588235294,6.58169934640523,3.94117647058824,5.66666666666667,5.74509803921569,5.84967320261438,5.45751633986928,5.56209150326797,2.24183006535948,5.64052287581699,4.41176470588235,6.18954248366013,6.76470588235294,4.62091503267974,6.97385620915033,4.38562091503268,4.33333333333333,4.04575163398693
300,300,LPS_6h_S84,,,LPS,6h,,84,6,6197182,59.38,FALSE,Not,precocious,-0.165660862318884,6,4.75089558597903,4.75089558597903,5.81594,5.66666666666667,6.03267973856209,5.48366013071895,6.86928104575163,6.55555555555556,5.58823529411765,6.2156862745098,4.51633986928105,5.66666666666667,1.35294117647059,5.74509803921569,4.38562091503268,5.64052287581699,5.79738562091503,5.27450980392157,4.64705882352941,5.30065359477124,4.04575163398693,4.51633986928105
301,301,LPS_6h_S86,,,LPS,6h,,86,6,5665660,40.23,FALSE,Not,precocious,-0.576588756297105,6,2.6635488976651,2.6635488976651,3.72,6.29411764705882,5.74509803921569,6.55555555555556,6.05882352941176,7,6.58169934640523,5.74509803921569,6.29411764705882,4.8562091503268,3.6797385620915,5.84967320261438,5.35294117647059,6.29411764705882,4.54248366013072,5.48366013071895,4.0718954248366,4.30718954248366,6.18954248366013,6.92156862745098
302,302,LPS_6h_S87,,,LPS,6h,,87,6,7040888,27.95,FALSE,Not,precocious,-0.773519343024755,6,3.07070105555129,3.07070105555129,4.34101,6.81699346405229,4.8562091503268,6.03267973856209,4.8562091503268,5.09150326797386,5.56209150326797,6.29411764705882,5.74509803921569,6.55555555555556,2.89542483660131,5.95424836601307,4.09803921568628,5.74509803921569,0.176470588235294,6.55555555555556,6.47712418300654,4.41176470588235,4.51633986928105,6.50326797385621
303,303,LPS_6h_S88,,,LPS,6h,,88,6,5271163,50.85,FALSE,Not,precocious,0.526368947168735,6,5.2687070111323,5.2687070111323,5.12485,6.58169934640523,6.58169934640523,5.56209150326797,6.03267973856209,5.37908496732026,5.66666666666667,6.18954248366013,6.18954248366013,6.03267973856209,1.37908496732026,4.98692810457516,3.86274509803922,5.58823529411765,-0.34640522875817,5.66666666666667,4.88235294117647,4.59477124183007,5.64052287581699,5.50980392156863
304,304,LPS_6h_S89,,,LPS,6h,,89,6,10764615,52.35,FALSE,Not,precocious,-0.354203600885368,6,4.62585256143345,4.62585256143345,6.80006,5.64052287581699,5.66666666666667,5.66666666666667,6.55555555555556,6.3202614379085,6.03267973856209,5.64052287581699,5.64052287581699,6.58169934640523,2.47712418300654,6.39869281045752,3.94117647058824,6.03267973856209,-0.450980392156863,4.8562091503268,6.63398692810458,6.3202614379085,6.50326797385621,6.18954248366013
305,305,LPS_6h_S8,,,LPS,6h,,8,6,7660861,59.79,FALSE,Not,precocious,-0.014886547793194,6,4.80748548024894,4.80748548024894,5.18609,6.18954248366013,5.56209150326797,4.8562091503268,5.66666666666667,6.05882352941176,6.55555555555556,4.80392156862745,4.80392156862745,5.58823529411765,3.10457516339869,5.58823529411765,-0.973856209150327,5.66666666666667,-0.529411764705882,6.05882352941176,4.7516339869281,5.35294117647059,5.50980392156863,5.82352941176471
306,306,LPS_6h_S90,,,LPS,6h,,90,6,2611714,55.67,FALSE,Not,precocious,0.419780239074149,6,5.3519983120546,5.3519983120546,6.13703,5.56209150326797,-0.450980392156863,6.76470588235294,5.79738562091503,6.86928104575163,4.8562091503268,5.82352941176471,5.82352941176471,5.74509803921569,3.20915032679739,6.58169934640523,4.54248366013072,5.56209150326797,-0.738562091503268,6.86928104575163,5.22222222222222,3.94117647058824,5.82352941176471,4.80392156862745
307,307,LPS_6h_S9,,,LPS,6h,,9,6,3918785,53.7,FALSE,Not,precocious,-0.46135672036915,6,4.07368269939942,4.07368269939942,7.21042,5.74509803921569,0.176470588235294,5.79738562091503,0.176470588235294,5.79738562091503,5.79738562091503,5.50980392156863,5.50980392156863,6.29411764705882,3.52287581699346,5.56209150326797,5.79738562091503,6.58169934640523,-0.92156862745098,5.79738562091503,4.4640522875817,4.15032679738562,4.80392156862745,5.64052287581699
